id_bh,label
2621487299,2
7910504775,6
6816015713,4
8305000297,4
6624412272,2
2611012556,2
2221882410,4
2620226009,4
4008008870,2
2408020193,3
4011015115,2
2416092410,3
6809003356,3
6307008573,2
124914881,4
7512082155,4
2210020568,2
4018063798,3
110139410,2
2610006763,4
120343685,4
6811004959,4
2717013881,2
113066898,4
2905004411,6
2616008379,2
1908004685,2
8102004543,2
2613008129,5
131538149,4
131534546,6
7916494152,4
2611011602,4
2610005035,4
2717102895,4
130118910,2
2610019029,4
4003001683,6
8307003340,6
1921612512,2
131505745,3
1916101206,4
2620400312,2
4203003807,6
7508060802,4
8499001990,2
7911238100,3
2520383011,4
2620124629,2
4019314011,3
1996001481,5
2011000800,2
2613208869,5
7021994570,3
8304001325,5
8302000739,5
8304003802,4
1996004309,5
8399002749,6
111157366,2
7408306973,4
116252399,2
1916909151,2
1596015792,6
111062519,2
2209016423,2
7916289594,3
2016004011,3
9208015652,2
2620310157,3
6624472837,3
2612011412,2
2905004674,4
205012693,2
2711027857,5
2903003665,4
3900001781,2
8198001748,6
2611000781,6
7516183362,6
4015001520,3
7911239388,2
2615000435,2
4018843105,3
1708003631,2
8304000025,6
125030752,6
2009002518,2
6709003150,4
6608010624,2
1909008705,2
2609007205,6
116112962,2
109034393,4
6809007470,6
116261347,2
2196016007,4
110130671,4
6823198412,2
1711001845,3
8403002719,3
1921657939,2
8407002000,2
7416152755,6
7516124938,4
4018569712,3
2412000102,2
4207006091,4
123223391,6
9216005433,2
130821974,4
116276461,2
116053285,2
112093567,6
112107576,4
111115770,2
4016596631,3
2610009425,6
2616133198,4
6810001005,5
110104749,4
2422421581,6
2615110301,2
2717090874,4
2715073144,4
110146481,4
4014011596,3
2609017983,3
110133437,3
7416018713,2
2714033525,4
2216027052,2
2708001047,4
2616128675,2
111068808,2
8398003722,6
4012019117,6
122736840,6
2416028524,3
2415028895,4
3109070668,2
6407002898,3
2414038766,3
204254577,5
7916287790,2
2007015248,2
2616113138,5
8402000387,6
2196031771,4
1721041602,2
2411022139,4
2416020024,3
2906009098,2
8405000414,2
8401000009,5
4701001577,6
7914003042,2
8403005673,5
2508007530,3
2416018971,2
111082344,2
8198002406,4
2409005456,3
3310008410,5
9207008085,6
1921485068,2
8401003261,5
2616132177,4
2620107860,4
2415023263,3
1596009436,6
6720538866,5
2620442551,2
7508241028,5
2610011050,2
4704035829,6
4296001353,6
2007016293,2
9207003239,2
4298004125,2
2608004128,4
6815000415,6
2615116009,4
2610011619,2
2608000736,4
2422348617,2
7916100044,2
2616135071,4
4023354374,2
131119497,5
2422280857,4
6823034552,3
125991422,2
7514070154,2
2615110549,2
102012932,5
7908172300,5
2610003468,6
104012620,4
2616132871,4
2410011864,3
2997000505,5
2613001957,4
2610003229,6
2615030234,3
2615110980,6
9007004393,5
2715063617,2
2611016966,4
122130376,2
2614009903,2
6609027510,4
109096523,2
7509082301,6
6822194676,2
4011004886,4
7413222546,4
6306003192,4
2512010772,2
4018544165,3
2520183408,4
2614002930,4
1921626867,5
4706024132,4
7416235510,2
2621382600,4
2901003110,2
112251527,2
2715080562,4
131305129,2
2007002502,6
2016003093,3
2008002614,4
116359339,2
2616035412,3
7514012391,6
2904008298,2
1921489872,5
1697002265,5
2421649714,2
2414007236,3
120866425,2
2610011748,4
2422298820,2
114055915,4
2413012957,2
4013002527,3
2409005840,2
2611013224,3
6406002475,4
3111008844,5
2616103621,4
8013038070,4
114021295,2
130506442,2
9710011053,4
2615003101,6
7415145368,2
131423393,6
8307020522,4
7916171630,6
2613060405,5
128171994,2
4098050117,6
131394453,2
2615008000,2
4011015056,2
2610001486,6
2611017095,4
2711050870,4
4706090351,6
2416030741,3
4706004968,2
7916182786,2
7916524044,2
7916605223,4
8407008014,2
2903003673,6
4016566847,2
2009003179,3
130628026,4
2904004452,4
7915295394,4
131151412,3
4026140081,2
2196015524,4
1916910438,2
6811006919,3
8307011244,6
116323079,2
1921502257,5
122160109,2
4018672889,2
4018438535,2
103049918,5
3096022001,2
2616103222,2
2414022055,2
2611017888,6
2612206953,1
1916818497,3
7510121098,6
7416057907,2
2422212015,2
122758345,5
109035920,2
2616113124,6
6809009332,2
4014002612,2
7908398419,6
123183378,4
7413123652,6
2415010908,2
7916226569,4
2616009239,2
7510111848,6
2422374060,5
3116009445,2
197023496,4
2906012702,2
8304004555,4
1916821225,4
2416071159,3
2608032841,2
2621471007,3
2414001187,3
2416067788,3
2616133664,4
2610002483,6
8406006321,3
4018491824,4
6822797601,4
122382770,4
2616000166,4
111111640,4
7416182796,4
6720971785,3
121025582,2
110065463,2
200134007,5
1916908142,2
8302000404,6
2712041880,4
8406003478,4
8407001917,4
2410003088,3
128295784,5
8398000262,6
121884644,4
1915802445,2
125457987,2
1720855410,6
2901001559,4
2196023605,4
7916619843,2
2612011501,6
7916090818,6
2906010547,2
6720733260,2
112137948,4
7916289719,4
2710020119,2
8307010828,4
1504001945,4
7513194972,2
116139722,2
2616134116,2
1921282213,2
2216025939,2
2620098145,2
7416317171,2
116322652,4
2608033087,6
2610009466,6
2905005783,4
7514051392,2
2712019708,4
6822018683,5
2211005559,6
131748061,5
4009012805,2
111083072,2
2616002843,2
2717066472,2
104010274,2
131249957,6
6816023324,2
2616138255,4
2616122441,4
8106005133,4
2612210003,4
2416059630,2
2410016152,2
2616006577,2
3312031701,3
2611016088,6
7915203853,6
120496144,4
8402002664,6
7916447182,4
4016477141,2
8307007391,4
2612011477,4
2616000510,2
2996002724,5
4297013056,6
4026253076,2
6608001215,4
125998904,4
2608009520,4
2616120389,4
2614009607,4
110005560,4
1916300410,2
1910002693,4
7916188129,6
2717007704,2
112206809,2
207109618,2
130977477,2
108069886,3
4019313937,3
4010020970,3
104020809,6
6406002212,2
7011008597,4
4025511133,2
110029556,2
8307021243,4
7908007352,5
2211022978,2
121159294,2
3116073943,2
4707003756,6
2409005096,2
7011009137,4
2414011595,5
8402000903,2
6808000050,6
108079374,2
130566452,5
2713031556,4
1710003504,4
116288269,2
4024925064,6
8398002416,5
111188737,2
2713053103,4
2616126939,2
7911182310,2
7509104926,5
8405005203,2
121858711,2
1909000281,2
1915902087,2
4014017911,2
2196011904,5
1921121647,2
116324769,2
112158528,4
2608004119,4
2611001839,4
2996053110,5
2710028090,4
2416079778,2
7010003537,5
2610003101,6
8202003242,6
6624329530,2
2612010102,4
2906000933,4
2612204729,2
6823061212,4
123024634,4
2610007056,5
2416035592,3
2614003864,2
8405004839,3
4014024204,4
116341005,2
2416100946,2
2616100811,4
2907011206,2
7510109961,2
131309516,2
7916380988,4
2412027700,3
2616010223,2
8107007310,2
2401001815,4
1916060248,4
4016536967,2
113010872,4
123095736,2
2615006797,2
2609018729,2
113071135,2
7910471971,2
2616145431,4
7016028151,4
1915901120,6
125103198,2
131316944,2
1921465595,4
8398003696,5
1921665446,5
4009011393,3
8304001498,6
2613003456,6
6810006338,2
4207000615,2
110070124,2
4012015326,4
6711000533,3
2907004701,4
2612010805,6
131612232,5
8305005237,4
4018675552,2
2716032974,4
4207005841,4
2615113640,2
4013001660,2
129320851,4
123188068,3
2717048593,3
6808002361,5
7916587116,5
8404001033,4
2609018822,4
8104004143,6
1916833792,2
122931340,6
8303002448,2
2196040729,5
7916103146,5
7916467649,2
1711002210,2
2716072121,2
7016009247,2
7411135333,4
8303002043,6
121367335,2
1909011572,2
1711000296,2
7415139088,4
131642806,5
4013016727,6
2196009906,5
2710011329,2
110163018,4
2221882438,4
122040283,2
105001141,4
111096437,2
6822528736,2
2613204362,2
8401003788,2
1916911582,2
2609005584,4
102039800,4
2998002139,6
8304001435,5
4017751679,2
2715079686,2
2521011217,2
2611011797,2
2415021798,3
2422245275,3
2011000866,3
131448300,6
7015004290,2
8404004966,2
2408003690,2
6623334984,2
112074232,4
2196027129,5
6822446447,4
7910235840,6
4026024612,4
7516133489,5
6623663766,4
1916836663,4
7514025494,4
2421774904,6
2714080166,4
1921510444,4
2609014906,3
2608022756,4
2196027343,5
2615031310,3
8301000217,5
2496005602,4
2611023869,5
125235339,2
8401000387,2
2408004097,3
2610002335,2
2422074372,6
112081248,2
1920097938,6
1910000770,5
4207000635,2
131017960,2
197044410,4
1920225808,2
4099056286,6
1921611088,5
2613208102,4
4011006049,2
131071263,5
4026305629,2
4014018706,3
110187322,2
121812239,2
7516119801,4
2422440087,2
2414016194,4
2714015912,4
2609004311,6
2410012159,3
2609014919,3
2716101502,4
116287983,2
4024189130,2
1915901746,2
6624312384,2
4013002672,2
108056572,4
2012002482,6
4207006565,2
2196028628,6
2612050078,2
2615113326,4
112026732,6
2616110360,2
2410017514,3
2196019116,6
2416084015,2
2616004419,4
2713053973,4
2609005835,6
2905003302,4
199016754,4
7416331950,2
7216002788,2
2616125399,4
2621233132,4
4008001638,2
2196019134,2
2611001391,4
116294548,2
4025700004,4
123145508,4
2905004346,6
131446630,5
6821560011,2
7914073304,2
130698809,4
109028734,4
2221380491,4
8405000918,4
109110869,2
103002788,4
7916563974,2
2613001517,6
116311711,2
4024802933,3
2196022093,5
2611006011,2
124610599,2
2415007998,4
2716068142,2
2615113910,4
1916901389,2
2408010931,2
1910006543,2
2609002733,5
131483920,2
1915901212,6
7011009114,3
8398003467,6
116125601,4
125803558,4
2716101092,2
111075961,2
1916200495,4
2412000121,3
2422495006,2
2903006778,2
2616101220,2
4706062561,6
7916532911,6
107045434,4
2009002754,4
8507009833,2
2620140611,2
2611003466,2
2620275412,4
2716073839,2
2403001676,4
2407001929,2
2608000206,2
2416047133,2
2221817601,2
9116015524,4
2422282238,2
2610009626,6
6624543498,2
2221866750,2
2196015943,2
2616145093,2
4024437659,3
7416312547,4
2220893395,6
2620079741,2
6605044885,2
112138683,2
7511011933,6
2407004197,2
111115754,4
8107007227,4
2610003108,6
2616103886,2
7911451933,6
3816073093,3
2610013757,4
6711000337,4
7510018238,4
4026306989,4
2716060267,2
4014020160,3
4297007932,5
1914008128,4
4026068251,2
9206001764,4
4026327184,3
2717009776,2
2414023365,2
8399004016,6
103040134,2
4017655063,6
4018612169,2
9210008225,2
2422347872,5
1504002721,4
4297009499,5
9708550412,5
101007826,4
6823121844,2
8306002921,4
112237671,2
7416009203,2
6809010669,2
2616128762,4
7412190319,4
131571139,6
116268196,3
2005013380,6
124546989,2
2621502742,2
7914087846,4
116282812,4
2905001134,4
2422406684,5
4708001331,6
7511042308,6
4026316109,2
7416044805,4
2422471790,5
6808006433,4
2416101611,4
7509051781,2
2212005611,3
116367590,2
2609005916,6
2614104784,6
7916555523,2
8016043554,2
2716081922,2
116319728,2
131707115,4
7512006959,4
2616130735,4
4012011154,3
8306005120,6
2615107350,2
2612000757,2
4204005527,4
2615031694,2
2616150229,2
2411035940,4
2411031157,4
102022001,4
2613202354,2
8399003868,5
2421669211,3
2621100395,7
2520848863,2
2616138278,2
8304003919,2
129417081,3
2220384962,4
4013017057,2
2609018573,4
2209006292,6
2716103847,2
2611015323,4
6816026298,3
2521765268,6
8398002543,5
7916437870,2
4018552022,3
8307012160,2
4017926431,3
8015027997,2
109097597,2
131738707,5
115182731,2
7021007302,2
1508000374,3
8398005627,5
131293373,4
2613008124,4
6821919283,4
116324110,2
7514053366,6
2613008342,5
2610011648,4
4012012604,2
8406000691,6
131641734,2
9204000241,6
4018382717,4
107062112,5
116275112,2
7916260632,6
2411033683,4
2609018711,4
104006416,4
131537393,4
131450659,5
4298002738,6
2621377911,4
3108046953,4
4012019242,2
128963953,2
1921709123,5
4201003381,6
4205000380,4
2900007861,3
2020553036,4
131038588,4
7415071538,2
6712003346,4
2422522498,6
111187782,4
8399001198,5
7508037264,6
2621054750,6
3309022594,2
7508123496,6
7515046942,4
2608005651,4
2902000655,4
2520940853,2
4019313993,3
4019025898,2
2413000676,3
111170748,4
1597023831,6
110136218,4
4016436895,3
2415023512,3
1921626274,3
131288635,2
2609004764,4
109094519,2
1921564393,2
4207004834,2
2211018044,2
1908003233,2
4706010991,4
6711000118,2
4707094982,4
2609012646,4
2612205128,4
2616133450,5
2616144454,2
4023148600,3
7512055334,4
4013005242,1
6810003750,2
201019409,6
2011004270,2
2716021680,4
129060026,5
2412006061,2
7015023348,4
2613203521,2
2616144956,4
7911050140,2
6811000653,2
4016568036,3
7916184834,5
4018265708,6
2616119404,6
2613007648,4
202166459,4
1916913878,2
4018243465,3
2613203360,2
4297010861,5
130595222,4
198051675,5
6808002348,3
4012010284,3
2408006001,3
4010029210,2
4019203943,3
2221826137,3
4202002719,4
1910000056,4
2610009363,2
4018652386,1
8307013573,6
2609016478,4
2411023230,2
4298003225,6
2615030622,3
4016545171,3
4018701485,4
111066064,4
116289400,2
6808004907,5
2609002709,2
2511017554,2
111220220,2
6808001970,4
4203001726,4
2422093630,5
8304000720,6
2508017738,4
4799133825,6
197049376,5
7910183434,6
2412008284,2
2609011284,4
2620328777,2
6823090270,2
125505829,4
109017763,2
108061544,2
2616032843,3
404007147,3
7516103508,6
8407011130,3
112250303,2
2408008036,3
4025507468,2
2616145614,4
4705055504,5
8399002948,5
2422360105,2
2608018304,2
7414094527,4
8307000836,6
4208000157,2
2906009121,5
2900001875,6
4009009365,5
2616128794,4
110138458,5
2412018381,4
8406006706,4
6822231818,2
2414009373,2
7912215301,6
2421798533,2
2614100918,4
116256849,6
7908091604,3
2422305740,4
2416068195,3
129025471,6
6823069936,2
2713026768,4
2712068311,6
8406005957,2
107002689,4
8304003585,4
7515064031,6
2616118046,4
131432704,5
4014024306,2
8504000009,4
4022880296,3
2717092777,4
116385012,4
1716013815,3
2611013193,4
1720185127,2
4026078759,4
131524752,2
2616107210,2
1709000134,2
105031622,4
116337214,2
107097757,5
8405002303,2
3116077219,2
1914004369,2
2408018163,2
2612007330,2
2717067890,5
6623613229,2
6816010205,5
2516018117,2
110074904,4
105014324,4
2409005364,3
2520959691,2
104047741,6
7010007263,4
4207007864,4
1920437101,2
1916103987,2
8403006070,4
7916380427,2
2609002192,2
1916840358,2
8306000418,2
2611014665,2
2907006350,3
2616009069,4
4396042934,5
6821597195,2
2216035643,4
7916332673,4
7511082998,6
4009015733,3
2413012938,2
2511006036,2
7411232499,4
116179113,2
2209025868,4
4200000849,2
7413132854,4
124583327,2
113023462,2
2615006117,4
6816020628,2
131422020,5
4202003377,4
6816010249,3
4018704306,4
131648191,4
116358924,2
124706475,3
4017913529,2
4017773881,4
7916001962,2
1915900456,3
2900005102,2
2609013211,4
121792295,2
2906000826,6
124213541,2
207301342,4
2015003554,2
2716002916,2
2621045544,2
2422452471,2
2413032673,3
102000671,6
4605000726,5
8403001290,4
2620578696,2
6721314698,4
131670741,5
2415032739,3
1916807944,4
7712005502,4
111107698,2
2621393034,4
2616141303,2
4026302945,4
110023834,2
2715098503,6
2609001452,4
2020882282,4
6623428220,3
111210976,2
2520881737,4
7514027585,4
8301000204,4
2620016028,2
2616063208,2
2716032913,4
122604811,2
131017259,2
7016005920,4
4019131064,2
2011002164,3
2608004156,2
7916396019,2
4207001969,2
115064980,6
131331449,5
4017696419,2
6816002182,3
4025524725,3
124471415,4
7915048223,2
116374115,2
1921247004,4
4707021447,6
2614000358,2
4024853386,2
7938110795,4
4026026506,3
2715073153,4
2620532854,2
8307015919,2
111164181,2
6716003804,4
2616022163,2
4707137554,5
2416023327,2
2713043165,4
2009003630,4
1921342206,4
7410178929,5
2408003941,4
8606003207,6
3109012865,4
2900002649,2
2409005125,4
110188749,4
2422416017,1
1500000068,6
122521987,2
116094480,6
2209019472,2
2610016147,2
2408009121,4
1912008487,4
108012859,2
2020466874,4
2716058183,6
2220366754,3
2614103824,4
2416092144,2
6711001987,4
2608004174,4
2709023608,4
8402000640,5
112007538,6
1504001979,4
2907002464,4
2011004664,2
3316020227,4
2411011956,3
1920158040,2
2610014416,4
2615103902,2
8305000886,2
7416275400,2
2616106096,2
6711002745,2
2422044649,5
1710003877,6
2510006656,2
7916007416,4
2409005365,3
7910087336,4
125505194,6
7712000399,1
4015002877,3
2416082114,2
112018829,6
1921591858,2
2411008036,3
206307234,3
111004255,2
2612003345,4
7916291610,2
7414064879,4
6809010265,6
2410011916,4
116132588,3
4024201963,4
6808007770,4
7914110258,4
2414016173,4
7911475843,5
2621079869,5
2408022266,4
116304348,4
1914010518,6
2616127112,6
2902005072,2
8199017456,4
6624317965,4
105013356,2
2410012443,2
4025464193,2
7916477765,4
7916269673,4
2611001089,2
1909000825,4
2422493799,3
2416019457,3
104047972,4
6624265963,4
2608011555,4
4019065677,2
2616128747,6
4018818023,4
1716008873,3
6808007909,6
6823136963,3
111070519,2
116063137,5
2614004409,2
2996053334,5
2711018377,5
2414038531,3
128926744,5
2616022493,3
1506000815,2
2416072638,2
109137104,2
6815000710,2
6816023427,4
2415038807,3
110081520,2
2616145645,4
2717069027,2
131476475,5
2612008166,4
1721048063,2
2416109784,4
2715018865,4
200030398,6
7910208295,2
3804000563,4
1921477914,5
4024462617,2
131151426,2
6823226512,2
2422332757,4
7908374714,4
1504001812,6
1915902020,2
8399001698,6
110138303,2
1909010784,4
131542929,5
2611020218,4
7016046350,2
1708001054,3
2615001824,2
6816010826,2
116115014,2
116185973,2
1715002848,2
106053839,2
8401000406,4
7416155779,4
2616010377,2
2221882460,4
7915043662,2
6816019059,2
131532468,2
2611017924,5
2616128748,4
8304001532,5
2216005665,4
116279547,4
1503002951,2
8398003515,6
2612020820,4
6811005921,3
2415025902,5
100008625,6
2020178619,3
4018448843,4
130827355,2
1909011196,2
111099738,2
6406001306,4
199034368,2
2906004797,4
2615111382,2
2196032530,6
2616101871,5
130050987,2
3196000177,5
2608018265,4
4011001508,3
6821556382,5
2416103012,2
131162802,2
2612002905,4
103023524,4
112214196,2
2420680661,4
2608008132,5
2615106343,2
2621358244,2
4014024459,3
2621439647,2
4014020727,5
1720298330,3
4016393215,4
116158896,2
1914001245,3
2416028846,3
1711003916,4
2616111742,5
2611001613,2
7908350404,6
7416140864,4
8304001264,6
2416086246,3
2616125629,2
2413016828,2
2614107384,4
4018379549,2
2410011244,4
7916226560,4
2616040143,2
6823138619,4
6609015020,2
4013006389,3
2714045854,4
2515006307,3
2221637051,2
1503002900,6
2621309922,2
7716026540,2
2713089978,4
1504004056,3
2407002374,1
2616006298,4
8307018533,2
2416061723,4
7914125555,2
128169997,5
7916001896,4
6821485037,2
1916912805,2
129038643,2
8398003668,5
8405002495,2
8399001226,5
2905001794,4
2620386439,2
6816026027,3
116373154,6
123272926,2
2611015768,2
8403005547,6
2614010195,2
2613001191,2
2614006508,4
8399000677,5
2716049853,2
2615003144,2
7916588186,2
116281597,2
7508002814,6
8406004999,4
131264273,3
111061566,5
2609001464,2
4025292401,2
7910088612,6
2221807344,2
131389318,5
103018677,2
4008011957,4
116373461,2
130296631,3
102025384,5
2411027765,3
2612002793,4
4024353463,3
8306004160,4
6821970659,2
4098052366,6
2608009319,2
7911123085,2
2715012064,4
116310653,4
1709000485,3
6822818538,2
2716047655,2
2616123600,4
4018432155,4
129773923,2
125679953,2
104063725,6
130861161,2
7916500653,6
6808001967,4
7408073400,4
1702002396,6
110095710,2
2612008271,4
4023667893,3
1804000342,4
111221244,6
1911004278,5
2422441392,3
2210000659,2
2011002449,2
109018400,2
2414000905,2
2716044321,2
2608000734,2
7513060695,6
2609007226,2
2611014199,2
107083382,6
8307010926,2
2611009607,5
6808009013,2
7414159885,4
7509092954,4
2412018362,4
2408022751,2
2411035941,4
4010012545,2
2714038158,5
9103042952,3
4013010736,4
1916902369,4
7514044420,6
3116120760,2
2900000546,4
2414014084,4
107064443,2
4026171860,6
1915400495,3
2621464214,2
2196000447,5
2709012987,2
2616138300,2
6816022937,2
2712004670,6
2415008622,3
4013019245,6
4208000247,3
4018994661,2
7916525972,2
2714061289,4
1921483990,2
2422420173,2
110038803,5
8906001445,2
4008005884,4
2007011681,2
2610009439,5
116021254,4
2611011527,4
2614008314,4
2611017397,6
4707079487,6
131347134,4
2616002969,4
1916906420,3
6816020177,3
2411034703,2
2608024016,4
2422222437,3
8405003450,2
131256034,5
2616118545,2
2420805597,5
2907003581,2
2608005635,4
9714758435,2
2216002157,4
2096009491,5
4011023140,3
2908000105,2
4024067447,2
115156049,2
1708004434,4
6721126071,2
2906011991,3
8104004580,4
6624410829,4
2613201217,2
2904002665,6
110099537,2
112133879,2
8200001879,5
2611007963,5
113047491,4
8505004023,4
130821909,5
1909002068,6
4396048626,5
2713033317,6
116156383,2
8407006018,3
4019184351,2
7716041956,3
111215662,2
129103189,2
3108005754,6
4010025418,3
2906014545,3
2408002213,3
1500001059,3
2220027119,4
7015005017,4
116337086,4
2412031672,3
2608024254,6
4025285105,2
7513019867,4
2409006514,4
1710003879,4
2516013643,2
2020527272,2
4019170799,3
2413028408,2
4096030333,2
4011017408,3
2411004750,2
131002628,5
7916246939,5
404004975,4
8406001450,4
4018809457,5
125529104,2
2616145766,2
130887227,4
6610029193,2
111050745,4
116152480,2
131252655,6
4026193089,4
130980839,2
115062009,2
2900002642,2
4297006325,6
6823063410,3
2713058544,5
107026675,4
131377613,5
7916003406,4
2422450707,6
2216002870,4
2615002377,2
4009002563,3
7415169616,4
2714026392,4
4026113847,2
1503000892,4
4025572377,5
1909010646,2
2613008371,4
1916905951,2
7916090427,5
1915814239,4
112247538,2
2412027420,4
8307026918,2
3806008060,2
111081375,2
7916537001,5
8699000020,5
6823052012,2
116310714,2
2614006709,4
8404003857,6
2408022454,5
7511113773,6
4706090882,6
2410006831,3
7016064019,3
2415002580,4
8404001759,4
6608010016,3
8405004135,6
2415015886,2
1916832985,4
1916912116,2
116279817,2
4024437784,4
2904010822,4
1909000417,2
2610009078,2
8107007238,3
2610014502,3
108054073,4
2420073144,3
2616112403,6
4707128520,6
2713020933,2
4010017398,4
111069100,2
2715016384,4
2421042130,4
2612001879,2
111147191,4
1914821527,4
7915178207,4
3316048155,2
8398003491,5
7022368659,2
4012000426,3
7911452458,2
2611000108,6
131508951,2
4017143027,1
2422201579,2
7515025457,6
116353271,2
116277548,4
2608029822,4
2616142784,3
8405005338,5
6811004088,2
2715014271,4
116108249,3
2615032177,3
112133882,4
2420683159,3
4009020355,3
2002002832,6
7916615900,6
120197604,4
130292571,3
6720706458,2
1711002952,2
4025990356,2
4024296913,3
4206001132,4
2615110214,4
116310651,2
4024798561,2
2413003293,2
7910144780,4
6816023394,2
207048320,2
2715095037,4
2611014750,4
1916833784,4
116151511,4
2616032995,3
2610011361,3
2420310514,6
4207002290,4
2616106225,4
110099225,2
2616145102,2
1520798185,3
4012020174,2
7412046961,2
1921276883,2
4707160247,6
2615114083,4
9202004302,6
131682387,5
1909010796,4
4024644627,2
2621072643,2
2613200599,4
8305002517,4
4016577127,4
2612000079,2
3899001632,4
2414014076,4
1915812023,4
131191856,6
111210852,2
2411035883,5
2609009053,5
4023122457,4
2621210362,4
1799000344,4
2621450861,2
112184677,3
6811004957,4
2612005476,6
2717063845,2
2609007554,5
2904004676,6
106041012,2
111166354,2
1596013233,6
2616101041,4
7914038699,4
2616137327,2
7511113552,6
4016702245,3
2610007152,4
116275942,2
6821567977,4
2016003565,3
2615114281,4
2422173013,3
2411012715,4
131591539,4
2410017108,5
1920730500,2
2609009473,2
7916167314,2
2007019966,4
111223429,2
2615106494,4
1914826493,4
1920513340,2
120298461,3
2416077860,4
2616122123,4
4026288711,3
116314914,4
2411026250,3
2414007890,3
1505001514,4
8403002998,4
124236894,2
1915007606,4
4026064157,4
6823103333,2
130320036,3
2616004386,2
2422382011,2
2414037242,6
6811009703,4
7509009770,6
116386119,2
3014042805,5
111139456,4
202065226,6
2612020709,4
6808006250,4
131461699,2
2616130429,5
2717066125,3
2612050055,2
2903008945,6
2220111311,2
6822791176,2
2620054193,4
2616102906,2
2616145629,4
120492015,4
4009011893,5
2413027932,5
2408014314,4
2416010435,3
131322707,2
2616032688,3
7414209694,6
7410230138,6
2416087389,2
2708019606,4
7916294542,2
4024209711,2
131045111,2
109093700,4
4096025707,5
121947657,4
7511132881,6
1996013969,5
2610015638,4
4018222082,4
2713025351,2
8407003809,2
1720766342,4
8407003849,2
124671530,5
2196015155,5
2612007360,2
6624411237,2
116110475,6
112196783,3
1915901856,2
3116066667,6
8405004160,4
2612205695,2
7516218061,2
2416079944,3
8405004128,4
4707137332,6
7011004134,4
8306005914,4
101025627,2
7411165095,2
4206002330,3
2616148075,4
2521100638,2
2615050169,3
2009001634,4
2408007280,2
8402000044,5
2412020999,3
112098499,2
7411047984,2
4297006314,5
299062978,6
2412020740,4
6809003421,2
2608024929,6
7516198985,4
4024757580,2
1503000970,6
2616001282,2
2610011484,4
7016045710,2
2609005831,6
2904004337,2
2615115275,2
2906004177,2
2612006223,4
7509129398,5
2611013096,2
7512075762,6
116206593,2
6816023149,3
109086582,2
2620124488,2
131326637,4
110035101,4
2410011951,2
8104001607,4
2717044697,4
4013013739,3
2411029076,2
9714751298,1
4025499249,4
7508116391,6
2410015126,4
123919464,5
2611021360,5
2716008944,5
6708001672,4
8407006583,2
120468903,2
120150548,6
2216055677,3
2616008739,4
2616009336,2
4022861262,2
2612020133,4
205154438,5
2411034345,2
2414001147,2
2613206966,6
131437233,2
8503000916,4
112194771,1
